Source,Target,Weight
2024-01-21_1329.txt,2024-01-28_1248.txt,0.9114628227452513
2024-01-14_1405.txt,2024-01-28_1248.txt,0.9114628227452513
2024-01-07_1480.txt,2024-01-28_1248.txt,0.8434747910608625
2024-02-25_957.txt,2024-03-17_334.txt,0.8223567920392524
2024-01-21_1329.txt,2024-03-17_334.txt,0.8223567920392524
2024-01-14_1405.txt,2024-03-17_334.txt,0.8223567920392524
2024-02-18_1049.txt,2024-03-17_334.txt,0.8223567920392524
2024-02-04_1183.txt,2024-03-17_334.txt,0.7625792838432215
2024-01-07_1480.txt,2024-03-17_334.txt,0.7610153766377559
2024-03-10_399.txt,2024-03-17_334.txt,0.8825618122670772
2024-03-17_338.txt,2024-03-23_278.txt,1.0000000000000004
2024-03-16_344.txt,2024-03-23_278.txt,0.9774918563694251
2024-03-22_289.txt,2024-03-23_278.txt,0.902275724668934
2024-03-20_313.txt,2024-03-23_278.txt,0.9312575078880938
2024-03-12_381.txt,2024-03-23_278.txt,0.963087062849196
2024-03-21_301.txt,2024-03-23_278.txt,0.7702374324961562
2024-03-17_338.txt,2024-03-27_248.txt,1.0000000000000004
2024-03-23_278.txt,2024-03-27_248.txt,1.0000000000000004
2024-03-16_344.txt,2024-03-27_248.txt,0.9774918563694251
2024-03-22_289.txt,2024-03-27_248.txt,0.902275724668934
2024-03-20_313.txt,2024-03-27_248.txt,0.9312575078880938
2024-03-12_381.txt,2024-03-27_248.txt,0.963087062849196
2024-03-25_267.txt,2024-03-27_248.txt,0.8716727690297942
2024-03-26_257.txt,2024-03-27_248.txt,0.849253539423493
2024-03-21_301.txt,2024-03-27_248.txt,0.7702374324961562
2024-03-28_237.txt,2024-03-29_225.txt,0.8825089549437722
2024-03-17_338.txt,2024-04-05_143.txt,0.9707640365325956
2024-03-27_248.txt,2024-04-05_143.txt,0.9707640365325956
2024-03-23_278.txt,2024-04-05_143.txt,0.9707640365325956
2024-03-16_344.txt,2024-04-05_143.txt,0.948913940166923
2024-03-22_289.txt,2024-04-05_143.txt,0.875896824544987
2024-03-20_313.txt,2024-04-05_143.txt,0.904031297408731
2024-03-12_381.txt,2024-04-05_143.txt,0.9349302846638068
2024-03-25_267.txt,2024-04-05_143.txt,0.8461885757989073
2024-04-04_157.txt,2024-04-05_143.txt,0.901064529591706
2024-03-26_257.txt,2024-04-05_143.txt,0.8244247939703437
2024-03-30_616.txt,2024-04-03_165.txt,0.931852679817183
2024-03-29_225.txt,2024-04-03_165.txt,0.9698088099777916
2024-03-28_237.txt,2024-04-03_165.txt,0.855864959388764
2024-03-31_207.txt,2024-04-03_165.txt,0.922993541343236
2024-04-02_184.txt,2024-04-03_165.txt,0.9125061018822276
2024-04-01_196.txt,2024-04-03_165.txt,0.912139191811892
2024-03-17_338.txt,2024-04-09_94.txt,0.9626785685730612
2024-03-27_248.txt,2024-04-09_94.txt,0.9626785685730612
2024-03-23_278.txt,2024-04-09_94.txt,0.9626785685730612
2024-04-07_120.txt,2024-04-09_94.txt,0.9817989380027058
2024-03-16_344.txt,2024-04-09_94.txt,0.9410104610815424
2024-03-22_289.txt,2024-04-09_94.txt,0.8686015030825107
2024-03-20_313.txt,2024-04-09_94.txt,0.967360797559312
2024-03-12_381.txt,2024-04-09_94.txt,0.927143275074898
2024-03-25_267.txt,2024-04-09_94.txt,0.8391406935537186
2024-04-05_143.txt,2024-04-09_94.txt,0.934533733111406
2024-04-06_126.txt,2024-04-09_94.txt,0.9250014999842284
2024-04-08_107.txt,2024-04-09_94.txt,0.9245127653764252
2024-04-04_157.txt,2024-04-09_94.txt,0.8935595869802043
2024-03-26_257.txt,2024-04-09_94.txt,0.8821776729509065
2024-03-30_616.txt,2024-04-17_18.txt,0.9241667338194544
2024-03-29_225.txt,2024-04-17_18.txt,0.961809800796348
2024-03-28_237.txt,2024-04-17_18.txt,0.848805762155462
2024-04-03_165.txt,2024-04-17_18.txt,0.9327716183352824
2024-03-31_207.txt,2024-04-17_18.txt,0.9153806657582156
2024-04-02_184.txt,2024-04-17_18.txt,0.904979726980306
2024-04-01_196.txt,2024-04-17_18.txt,0.9046158431941111
2024-04-16_25.txt,2024-04-17_18.txt,0.8892269610380674
2024-04-15_35.txt,2024-04-17_18.txt,0.8791901913437069
2024-03-29_225.txt,2024-03-30_616.txt,0.9608622547350568
2024-03-28_237.txt,2024-03-30_616.txt,0.8479695442711512
2024-03-17_338.txt,2024-04-06_126.txt,0.9608622547350568
2024-03-27_248.txt,2024-04-06_126.txt,0.9608622547350568
2024-03-23_278.txt,2024-04-06_126.txt,0.9608622547350568
2024-03-16_344.txt,2024-04-06_126.txt,0.939235029096282
2024-03-22_289.txt,2024-04-06_126.txt,0.8669626871980989
2024-03-20_313.txt,2024-04-06_126.txt,0.8948101887683033
2024-03-12_381.txt,2024-04-06_126.txt,0.9253940067154416
2024-03-25_267.txt,2024-04-06_126.txt,0.837557462241118
2024-04-05_143.txt,2024-04-06_126.txt,0.9327705209584146
2024-04-04_157.txt,2024-04-06_126.txt,0.8918736819482483
2024-03-26_257.txt,2024-04-06_126.txt,0.8160156707321847
2024-03-17_338.txt,2024-04-08_107.txt,0.9603545727072672
2024-03-27_248.txt,2024-04-08_107.txt,0.9603545727072672
2024-03-23_278.txt,2024-04-08_107.txt,0.9603545727072672
2024-04-07_120.txt,2024-04-08_107.txt,0.9076856512165192
2024-03-16_344.txt,2024-04-08_107.txt,0.9387387740484922
2024-03-22_289.txt,2024-04-08_107.txt,0.8665046180285731
2024-03-20_313.txt,2024-04-08_107.txt,0.8943374060683043
2024-03-12_381.txt,2024-04-08_107.txt,0.924905064722436
2024-03-25_267.txt,2024-04-08_107.txt,0.8371149296421676
2024-04-05_143.txt,2024-04-08_107.txt,0.932277681503842
2024-04-06_126.txt,2024-04-08_107.txt,0.9227684600766264
2024-04-04_157.txt,2024-04-08_107.txt,0.8914024507835805
2024-03-26_257.txt,2024-04-08_107.txt,0.8155845199731825
2024-03-30_616.txt,2024-03-31_207.txt,0.9144788602830553
2024-03-29_225.txt,2024-03-31_207.txt,0.9517273217639388
2024-03-28_237.txt,2024-03-31_207.txt,0.8399078841213284
2024-03-17_338.txt,2024-04-07_120.txt,0.945156796262997
2024-03-27_248.txt,2024-04-07_120.txt,0.945156796262997
2024-03-23_278.txt,2024-04-07_120.txt,0.945156796262997
2024-03-16_344.txt,2024-04-07_120.txt,0.9238830713392951
2024-03-22_289.txt,2024-04-07_120.txt,0.8527920332739632
2024-03-20_313.txt,2024-04-07_120.txt,0.9497538037091832
2024-03-12_381.txt,2024-04-07_120.txt,0.9102682828448851
2024-03-25_267.txt,2024-04-07_120.txt,0.823867441765895
2024-04-05_143.txt,2024-04-07_120.txt,0.9175242266964824
2024-04-06_126.txt,2024-04-07_120.txt,0.9081654903354256
2024-04-04_157.txt,2024-04-07_120.txt,0.8772958535393014
2024-03-26_257.txt,2024-04-07_120.txt,0.8985319079133851
2024-03-30_616.txt,2024-04-02_184.txt,0.9040881681969184
2024-03-29_225.txt,2024-04-02_184.txt,0.940913397046913
2024-03-28_237.txt,2024-04-02_184.txt,0.8303644987204652
2024-03-31_207.txt,2024-04-02_184.txt,0.8954929873832678
2024-04-01_196.txt,2024-04-02_184.txt,0.884962042742225
2024-03-30_616.txt,2024-04-01_196.txt,0.903724642898075
2024-03-29_225.txt,2024-04-01_196.txt,0.9405350646719532
2024-03-28_237.txt,2024-04-01_196.txt,0.8300306170116182
2024-03-31_207.txt,2024-04-01_196.txt,0.8951329181253107
2024-03-17_338.txt,2024-03-20_313.txt,0.9312575078880938
2024-03-16_344.txt,2024-03-20_313.txt,0.9102966301434968
2024-03-12_381.txt,2024-03-20_313.txt,0.8968820580282059
2024-03-17_338.txt,2024-04-04_157.txt,0.9282013915659214
2024-03-27_248.txt,2024-04-04_157.txt,0.9282013915659214
2024-03-23_278.txt,2024-04-04_157.txt,0.9282013915659214
2024-03-16_344.txt,2024-04-04_157.txt,0.9073093013264562
2024-03-22_289.txt,2024-04-04_157.txt,0.9720689204599774
2024-03-20_313.txt,2024-04-04_157.txt,0.8643945147279403
2024-03-12_381.txt,2024-04-04_157.txt,0.8939387519357596
2024-03-25_267.txt,2024-04-04_157.txt,0.9390987526524164
2024-03-26_257.txt,2024-04-04_157.txt,0.7882783170851702
2024-03-30_616.txt,2024-04-16_25.txt,0.8883509214054629
2024-03-29_225.txt,2024-04-16_25.txt,0.9245351422930148
2024-03-28_237.txt,2024-04-16_25.txt,0.8159105422338001
2024-04-03_165.txt,2024-04-16_25.txt,0.8966223261298367
2024-03-31_207.txt,2024-04-16_25.txt,0.879905354851173
2024-04-02_184.txt,2024-04-16_25.txt,0.8699075014241714
2024-04-01_196.txt,2024-04-16_25.txt,0.8695577198480541
2024-04-15_35.txt,2024-04-16_25.txt,0.8451174317246192
2024-03-30_616.txt,2024-04-15_35.txt,0.8783240396344566
2024-03-29_225.txt,2024-04-15_35.txt,0.914099846576491
2024-03-28_237.txt,2024-04-15_35.txt,0.8067013003164815
2024-04-03_165.txt,2024-04-15_35.txt,0.8865020844092288
2024-03-31_207.txt,2024-04-15_35.txt,0.8699737988070712
2024-04-02_184.txt,2024-04-15_35.txt,0.8600887918823479
2024-04-01_196.txt,2024-04-15_35.txt,0.8597429583164424
2024-03-17_338.txt,2024-03-22_289.txt,0.902275724668934
2024-03-16_344.txt,2024-03-22_289.txt,0.8819671730637046
2024-03-20_313.txt,2024-03-22_289.txt,0.8402510427831149
2024-03-12_381.txt,2024-03-22_289.txt,0.8689700775515333
2024-03-17_338.txt,2024-03-25_267.txt,0.8716727690297942
2024-03-23_278.txt,2024-03-25_267.txt,0.8716727690297942
2024-03-16_344.txt,2024-03-25_267.txt,0.85205303314561
2024-03-22_289.txt,2024-03-25_267.txt,0.912868710696146
2024-03-20_313.txt,2024-03-25_267.txt,0.8117518105805994
2024-03-12_381.txt,2024-03-25_267.txt,0.8394967668905298
2024-03-17_338.txt,2024-03-26_257.txt,0.849253539423493
2024-03-23_278.txt,2024-03-26_257.txt,0.849253539423493
2024-03-16_344.txt,2024-03-26_257.txt,0.8301384187793748
2024-03-22_289.txt,2024-03-26_257.txt,0.7662608527109891
2024-03-20_313.txt,2024-03-26_257.txt,0.8533840972948068
2024-03-12_381.txt,2024-03-26_257.txt,0.8179050968976557
2024-03-17_338.txt,2024-03-21_301.txt,0.7702374324961562
2024-03-16_344.txt,2024-03-21_301.txt,0.7529008177358875
2024-04-11_73.txt,2024-04-12_65.txt,0.9128945063612048
2024-04-12_65.txt,2024-04-13_54.txt,0.8995105703394513
2024-04-11_73.txt,2024-04-13_54.txt,0.8317131077136156
2024-03-02_885.txt,2024-03-09_810.txt,1.0
2024-01-27_1257.txt,2024-04-06_125.txt,0.9383949358738164
2024-01-06_1490.txt,2024-04-06_125.txt,0.8775806754763932
2024-01-20_1339.txt,2024-04-06_125.txt,0.8716373596219679
2024-01-13_1413.txt,2024-04-06_125.txt,0.8690545225631786
2024-02-03_1189.txt,2024-02-24_965.txt,0.8066769340652356
2024-03-16_343.txt,2024-03-23_277.txt,1.0
2024-03-02_885.txt,2024-03-23_277.txt,0.7943105303963639
2024-03-09_810.txt,2024-03-23_277.txt,0.7943105303963639
2024-03-21_300.txt,2024-03-23_277.txt,0.7594298250409293
2024-03-14_358.txt,2024-03-23_277.txt,0.766296209900165
2024-03-02_885.txt,2024-03-16_343.txt,0.7943105303963639
2024-03-09_810.txt,2024-03-16_343.txt,0.7943105303963639
2024-03-14_358.txt,2024-03-16_343.txt,0.766296209900165
2024-01-31_1221.txt,2024-04-04_153.txt,0.937118602692235
2024-01-17_1370.txt,2024-04-04_153.txt,0.937118602692235
2024-01-10_1456.txt,2024-04-04_153.txt,0.8664661715165197
2024-01-24_1295.txt,2024-04-04_153.txt,0.8615717212148775
2024-03-01_894.txt,2024-03-08_819.txt,1.0
2024-03-11_390.txt,2024-04-08_101.txt,0.7917095923402983
2024-03-18_330.txt,2024-04-08_101.txt,0.7917095923402983
2024-01-15_1394.txt,2024-04-08_101.txt,0.8698302484211973
2024-01-29_1237.txt,2024-04-08_101.txt,0.9381137125296864
2024-01-22_1317.txt,2024-04-08_101.txt,0.9381137125296864
2024-02-19_1031.txt,2024-04-08_101.txt,0.9381137125296864
2024-02-05_1175.txt,2024-04-08_101.txt,0.8786217237003326
2024-02-12_1118.txt,2024-04-08_101.txt,0.8698302484211973
2024-02-26_946.txt,2024-04-08_101.txt,0.877851394073002
2024-03-25_265.txt,2024-04-08_101.txt,0.7917095923402983
2024-01-15_1394.txt,2024-02-05_1175.txt,0.8684113176616927
2024-01-29_1237.txt,2024-02-05_1175.txt,0.936583392786222
2024-01-22_1317.txt,2024-02-05_1175.txt,0.936583392786222
2024-01-15_1394.txt,2024-02-26_946.txt,0.8676499399849756
2024-01-29_1237.txt,2024-02-26_946.txt,0.935762245395408
2024-01-22_1317.txt,2024-02-26_946.txt,0.935762245395408
2024-02-19_1031.txt,2024-02-26_946.txt,0.935762245395408
2024-02-05_1175.txt,2024-02-26_946.txt,0.8764193786336846
2024-02-12_1118.txt,2024-02-26_946.txt,0.8676499399849756
2024-02-06_1170.txt,2024-02-20_1012.txt,0.8686059169662778
2024-02-14_1091.txt,2024-02-28_919.txt,0.9212937214146164
2024-02-07_1162.txt,2024-02-28_919.txt,0.8619312493763983
2024-01-15_1394.txt,2024-02-12_1118.txt,0.8597220075463102
2024-01-29_1237.txt,2024-02-12_1118.txt,0.927211953949209
2024-01-22_1317.txt,2024-02-12_1118.txt,0.927211953949209
2024-02-05_1175.txt,2024-02-12_1118.txt,0.8684113176616927
2024-03-11_390.txt,2024-04-15_33.txt,0.7825091865405922
2024-03-18_330.txt,2024-04-15_33.txt,0.7825091865405922
2024-01-15_1394.txt,2024-04-15_33.txt,1.0000000000000002
2024-01-29_1237.txt,2024-04-15_33.txt,0.927211953949209
2024-01-22_1317.txt,2024-04-15_33.txt,0.927211953949209
2024-02-19_1031.txt,2024-04-15_33.txt,0.927211953949209
2024-02-05_1175.txt,2024-04-15_33.txt,0.8684113176616927
2024-02-12_1118.txt,2024-04-15_33.txt,0.8597220075463102
2024-02-26_946.txt,2024-04-15_33.txt,0.8676499399849756
2024-04-08_101.txt,2024-04-15_33.txt,0.8698302484211973
2024-03-25_265.txt,2024-04-15_33.txt,0.7825091865405922
2024-03-07_832.txt,2024-03-28_234.txt,0.8678919255551961
2024-03-21_300.txt,2024-03-28_234.txt,0.7794513182701467
2024-01-31_1221.txt,2024-04-10_81.txt,0.839935986203695
2024-01-17_1370.txt,2024-04-10_81.txt,0.839935986203695
2024-04-04_153.txt,2024-04-10_81.txt,0.896296353301124
2024-01-10_1456.txt,2024-04-10_81.txt,0.9084251222000814
2024-01-24_1295.txt,2024-04-10_81.txt,0.7722235918322673
2024-03-06_846.txt,2024-03-14_358.txt,0.790396552461143
2024-03-11_390.txt,2024-03-18_330.txt,1.0000000000000002
2024-01-15_1394.txt,2024-03-18_330.txt,0.7825091865405922
2024-01-29_1237.txt,2024-03-18_330.txt,0.8439377676352269
2024-01-22_1317.txt,2024-03-18_330.txt,0.8439377676352269
2024-02-19_1031.txt,2024-03-18_330.txt,0.8439377676352269
2024-02-05_1175.txt,2024-03-18_330.txt,0.7904180977122308
2024-02-12_1118.txt,2024-03-18_330.txt,0.7825091865405922
2024-02-26_946.txt,2024-03-18_330.txt,0.7897251004163277
2024-03-11_390.txt,2024-03-25_265.txt,1.0000000000000002
2024-03-18_330.txt,2024-03-25_265.txt,1.0000000000000002
2024-01-15_1394.txt,2024-03-25_265.txt,0.7825091865405922
2024-01-29_1237.txt,2024-03-25_265.txt,0.8439377676352269
2024-01-22_1317.txt,2024-03-25_265.txt,0.8439377676352269
2024-02-19_1031.txt,2024-03-25_265.txt,0.8439377676352269
2024-02-05_1175.txt,2024-03-25_265.txt,0.7904180977122308
2024-02-12_1118.txt,2024-03-25_265.txt,0.7825091865405922
2024-02-26_946.txt,2024-03-25_265.txt,0.7897251004163277
2024-01-15_1394.txt,2024-03-11_390.txt,0.7825091865405922
2024-01-29_1237.txt,2024-03-11_390.txt,0.8439377676352269
2024-01-22_1317.txt,2024-03-11_390.txt,0.8439377676352269
2024-02-19_1031.txt,2024-03-11_390.txt,0.8439377676352269
2024-02-05_1175.txt,2024-03-11_390.txt,0.7904180977122308
2024-02-12_1118.txt,2024-03-11_390.txt,0.7825091865405922
2024-02-26_946.txt,2024-03-11_390.txt,0.7897251004163277
2024-03-16_343.txt,2024-03-21_300.txt,0.7594298250409293
2024-03-07_832.txt,2024-03-21_300.txt,0.7943105303963639
2024-03-14_358.txt,2024-03-21_300.txt,0.766296209900165
2024-02-25_957.txt,2024-03-24_272.txt,0.7629384048021864
2024-01-21_1329.txt,2024-03-24_272.txt,0.7629384048021864
2024-01-14_1405.txt,2024-03-24_272.txt,0.7629384048021864
2024-02-18_1049.txt,2024-03-24_272.txt,0.7629384048021864
2024-03-17_334.txt,2024-03-24_272.txt,0.9277462193876672
2024-03-10_399.txt,2024-03-24_272.txt,0.8187933847067088
2024-03-01_894.txt,2024-03-22_285.txt,0.7524928606052336
2024-03-08_819.txt,2024-03-22_285.txt,0.7524928606052336
2024-01-19_1351.txt,2024-01-26_1275.txt,0.9431125751758156
2024-01-12_1429.txt,2024-01-26_1275.txt,0.8744652536228382
2024-01-16_1382.txt,2024-01-23_1304.txt,0.9291915624085324
2024-01-17_1370.txt,2024-01-24_1295.txt,0.9193838631947764
2024-01-10_1456.txt,2024-01-24_1295.txt,0.8500685119342005
2024-01-06_1490.txt,2024-01-20_1339.txt,0.8686635071751854
2024-01-13_1413.txt,2024-01-20_1339.txt,0.8602239891920842
2023-04-11_3631.txt,2023-10-16_3087.txt,1.0000000000000002
2023-10-11_3217.txt,2023-10-16_3087.txt,0.9590253285837422
2023-07-07_3444.txt,2023-10-16_3087.txt,0.8267116123126638
2023-04-11_3631.txt,2023-10-11_3217.txt,0.9590253285837422
2023-07-07_3444.txt,2023-10-11_3217.txt,0.8620331368448055
2023-05-15_3564.txt,2023-10-11_3217.txt,0.7621840728251867
2023-04-11_3631.txt,2023-11-09_2459.txt,0.9390630192936448
2023-10-11_3217.txt,2023-11-09_2459.txt,0.9791847945042524
2023-10-27_2801.txt,2023-11-09_2459.txt,0.8191129527449067
2023-10-16_3087.txt,2023-11-09_2459.txt,0.9390630192936448
2023-07-07_3444.txt,2023-11-09_2459.txt,0.8440897399572371
2023-04-11_3631.txt,2024-01-23_1305.txt,0.9110736511665998
2023-10-11_3217.txt,2024-01-23_1305.txt,0.9499995714524494
2023-10-27_2801.txt,2024-01-23_1305.txt,0.7946987723321233
2023-10-16_3087.txt,2024-01-23_1305.txt,0.9110736511665998
2023-11-09_2459.txt,2024-01-23_1305.txt,0.9302251351517948
2023-07-07_3444.txt,2024-01-23_1305.txt,0.818931110580376
2023-12-08_1869.txt,2024-01-23_1305.txt,0.8434992608447472
2023-11-27_2067.txt,2024-01-23_1305.txt,0.8239643942154525
2023-04-11_3631.txt,2024-01-29_1239.txt,0.8537994934640156
2023-10-11_3217.txt,2024-01-29_1239.txt,0.8902783565944803
2023-10-16_3087.txt,2024-01-29_1239.txt,0.8537994934640156
2023-11-09_2459.txt,2024-01-29_1239.txt,0.87174702965355
2023-07-07_3444.txt,2024-01-29_1239.txt,0.7674494444001784
2024-01-23_1305.txt,2024-01-29_1239.txt,0.8457640572381474
2023-12-08_1869.txt,2024-01-29_1239.txt,0.790473131040889
2023-11-27_2067.txt,2024-01-29_1239.txt,0.7721663133520862
2023-04-11_3631.txt,2023-12-08_1869.txt,0.8515131796901734
2023-10-11_3217.txt,2023-12-08_1869.txt,0.8878943593154737
2023-10-27_2801.txt,2023-12-08_1869.txt,0.9421451911365624
2023-10-16_3087.txt,2023-12-08_1869.txt,0.8515131796901734
2023-11-09_2459.txt,2023-12-08_1869.txt,0.869412655767807
